2	512
137.027344	0.000000
0.981821	1.202819
3.304851	-6.094724
2.237005	-0.631221
0.908930	18.638947
1.352867	-3.899045
-2.685604	-1.775130
1.411657	1.651469
-1.632987	-1.629830
0.467527	-2.347868
-4.070734	1.948822
0.348503	-0.266211
-3.136574	2.206084
2.277033	0.665649
0.284107	-4.215125
-0.276338	2.128100
1.903227	-4.093585
0.559104	0.902107
-1.365949	1.391833
-1.286711	1.392699
-1.091726	0.561928
2.176090	2.393434
1.016506	-1.769339
1.407787	3.718463
-2.025203	-4.446418
1.970585	-0.372161
-2.906432	-1.764576
1.460497	0.480158
1.071957	0.814375
0.506739	-0.433302
-1.412189	-0.065973
-2.283868	4.208654
-1.473837	1.318370
1.005269	-1.025393
-1.775197	-0.873975
2.079885	0.033455
0.127814	0.523198
-1.130171	2.862033
1.883880	1.115217
0.551475	-0.811040
-2.037514	-2.360618
-1.977050	1.593782
0.102654	2.609004
3.043749	-1.389710
0.576476	-0.892390
0.292175	1.226764
0.491202	0.923036
0.060888	0.947273
0.325038	0.954024
1.658557	2.088820
0.813812	-0.071876
-0.415177	-0.931134
1.752616	0.311707
1.148438	0.188856
1.978316	0.984732
0.375805	-0.996701
-1.020799	-0.626753
0.360036	0.300464
-0.371461	-1.476071
0.179443	-1.719549
-0.083901	0.199512
-0.229804	0.842380
0.312753	1.441110
0.473756	-1.216460
0.371738	-0.617821
0.462110	-1.092879
-0.370520	2.147646
0.858782	0.966721
0.164324	1.853373
0.093186	1.254646
1.200246	2.230472
0.307803	-0.764377
-0.891654	-0.372495
-0.554712	0.146386
1.839647	-0.755890
-0.552171	-1.234370
-0.994785	2.002461
-0.192682	2.222097
0.325124	1.677012
0.141771	-0.220848
-1.189097	-0.542739
-0.407726	-0.338355
0.629187	0.861908
-1.033223	-0.094171
-1.149927	0.081696
-0.645721	-0.542780
0.496111	-1.688201
0.547001	-1.332630
0.569232	0.022798
0.124021	-0.226856
-0.002377	-0.214500
-0.886714	0.040017
-0.483935	0.196039
-0.857423	-0.163401
-0.623722	-0.683523
-1.063204	-0.465585
-0.228053	-0.597348
0.104729	0.379439
0.026034	0.742318
0.473946	0.909950
1.084701	1.001303
0.647722	0.879303
1.445885	1.096173
1.134935	-0.170043
-0.083250	-0.307568
-0.101885	-0.582049
-0.047280	-0.835935
-1.195715	-1.479001
-0.010993	0.565149
0.852806	0.586748
0.603369	-0.880943
-0.673370	0.081933
0.024639	0.744882
1.295259	0.260815
0.229145	-0.459902
-1.085393	0.557341
0.074342	1.946388
0.497136	1.065703
0.625202	-0.140852
0.760191	0.700748
1.674023	-0.873969
0.403934	-0.323611
0.498107	-0.151643
0.741927	-0.779845
0.715752	-0.506136
-0.058652	0.227019
1.179554	-0.285431
-0.099032	-0.975444
-0.193360	-0.357422
-0.007553	0.341355
-0.066970	0.550124
0.438142	0.375229
-0.044809	0.062408
-1.248472	0.555574
-0.052492	0.653896
0.104302	-0.799773
0.450611	-1.109033
0.626477	-0.570930
0.103637	0.067147
0.355199	-0.302858
-0.145688	-0.422929
0.426539	0.174216
0.374740	0.213094
0.110694	0.182960
-0.455121	0.238133
0.901085	0.399574
0.765816	-0.123124
0.126842	0.365972
0.009162	0.676782
0.336160	0.067137
-0.397751	-0.520918
0.071877	-0.282305
-0.435163	-0.120442
0.384141	0.941520
0.260519	-0.416275
-0.632420	0.223552
-0.032002	-0.027037
0.714059	0.287976
-0.114174	-0.008420
0.498019	0.482493
0.096019	-0.386473
0.538489	-0.614640
0.287079	0.007805
0.322516	-0.029403
-0.365568	-0.150707
0.096475	0.213838
0.849840	-0.837946
1.040664	-0.203450
0.066680	-0.204118
0.744822	-0.024257
0.719532	0.156152
0.048474	-0.327018
0.050786	-0.607123
-0.355765	0.023417
0.141049	-0.846542
-0.150702	0.089552
-0.078957	0.219707
0.785940	0.560286
-0.071313	-0.179949
0.254373	0.316090
0.423987	-0.590638
-0.175438	-1.137232
-0.255361	-0.675588
0.259464	-0.483192
-0.037014	-0.558932
0.324321	0.262906
0.133257	-0.069610
0.325410	-0.653854
-0.486494	-0.170648
-0.108597	-0.053335
-0.548899	-0.079156
-0.485181	-0.164547
-0.106114	-0.246727
0.322669	-0.116187
-0.625594	0.301297
0.050875	0.454733
-0.167170	-0.070319
0.246774	-0.487899
-0.181715	0.582958
0.532334	0.674365
-0.462681	0.178096
-0.169696	-0.171842
-0.025641	-0.189007
0.489520	-1.163398
-0.209814	-0.245870
0.272267	-0.156958
0.063082	0.144052
-0.125541	0.004270
-0.089792	-0.130526
0.086310	-0.116867
-0.154968	0.358691
0.011419	0.617571
-0.082538	0.029408
-0.694624	0.274488
0.353886	-0.132910
0.737282	-0.184704
0.128209	-0.225099
-0.459739	-0.104505
-0.102283	-0.197660
-0.340974	-0.496010
-0.163201	-0.162163
-0.281561	0.210008
-0.028823	-0.277849
-0.446256	0.009869
0.176186	0.240180
-0.078775	-0.145638
-0.055712	-0.270569
-0.184139	0.443215
0.562528	0.227745
-0.111556	0.134290
-0.211167	0.366034
0.014013	0.332683
-0.248571	0.204856
-0.164127	0.529976
-0.223944	-0.078179
-0.214289	0.003033
0.146670	-0.651812
0.338222	-0.076774
0.116569	0.330902
0.370452	0.443555
-0.174321	-0.134827
-0.051386	-0.034973
0.330009	-0.388495
0.295772	0.139177
0.122117	0.149773
0.442111	0.495499
0.242475	-0.223923
0.279583	0.178279
0.329807	-0.146901
0.055532	-0.320096
-0.219907	0.014206
0.412766	-0.098285
0.419524	-0.419510
0.158121	-0.079764
-0.184037	-0.105952
0.209115	-0.034692
-0.406250	0.000000
0.209111	0.034694
-0.184022	0.105961
0.158123	0.079769
0.419479	0.419511
0.412775	0.098287
-0.219902	-0.014212
0.055529	0.320098
0.329812	0.146897
0.279588	-0.178277
0.242471	0.223913
0.442111	-0.495499
0.122113	-0.149780
0.295771	-0.139172
0.330020	0.388494
-0.051391	0.034973
-0.174311	0.134832
0.370449	-0.443555
0.116564	-0.330905
0.338219	0.076770
0.146670	0.651810
-0.214294	-0.003028
-0.223940	0.078182
-0.164136	-0.529973
-0.248562	-0.204860
0.014012	-0.332678
-0.211165	-0.366040
-0.111557	-0.134287
0.562526	-0.227745
-0.184140	-0.443214
-0.055712	0.270566
-0.078783	0.145633
0.176183	-0.240183
-0.446254	-0.009866
-0.028821	0.277846
-0.281563	-0.210003
-0.163202	0.162165
-0.340979	0.496009
-0.102286	0.197664
-0.459738	0.104507
0.128213	0.225094
0.737280	0.184699
0.353882	0.132909
-0.694622	-0.274481
-0.082537	-0.029407
0.011416	-0.617570
-0.154970	-0.358690
0.086308	0.116867
-0.089793	0.130527
-0.125545	-0.004268
0.063082	-0.144052
0.272267	0.156956
-0.209816	0.245872
0.489520	1.163400
-0.025642	0.189011
-0.169695	0.171843
-0.462681	-0.178096
0.532333	-0.674365
-0.181713	-0.582959
0.246775	0.487898
-0.167174	0.070317
0.050874	-0.454734
-0.625596	-0.301297
0.322670	0.116188
-0.106112	0.246727
-0.485179	0.164548
-0.548902	0.079153
-0.108598	0.053335
-0.486493	0.170650
0.325409	0.653855
0.133255	0.069612
0.324322	-0.262906
-0.037013	0.558932
0.259464	0.483191
-0.255360	0.675589
-0.175437	1.137231
0.423986	0.590636
0.254371	-0.316090
-0.071314	0.179948
0.785940	-0.560287
-0.078957	-0.219708
-0.150702	-0.089552
0.141049	0.846542
-0.355765	-0.023418
0.050787	0.607122
0.048476	0.327016
0.719532	-0.156153
0.744821	0.024257
0.066681	0.204119
1.040664	0.203450
0.849842	0.837944
0.096474	-0.213839
-0.365568	0.150709
0.322516	0.029402
0.287079	-0.007805
0.538490	0.614638
0.096019	0.386472
0.498018	-0.482494
-0.114175	0.008420
0.714058	-0.287977
-0.032004	0.027037
-0.632421	-0.223551
0.260518	0.416276
0.384140	-0.941520
-0.435162	0.120443
0.071878	0.282305
-0.397750	0.520918
0.336161	-0.067138
0.009161	-0.676782
0.126841	-0.365971
0.765817	0.123124
0.901085	-0.399575
-0.455122	-0.238133
0.110695	-0.182959
0.374740	-0.213095
0.426538	-0.174216
-0.145688	0.422929
0.355198	0.302858
0.103639	-0.067147
0.626476	0.570930
0.450612	1.109034
0.104303	0.799775
-0.052492	-0.653898
-1.248473	-0.555573
-0.044803	-0.062402
0.438141	-0.375228
-0.066974	-0.550125
-0.007553	-0.341354
-0.193359	0.357422
-0.099031	0.975444
1.179556	0.285432
-0.058653	-0.227018
0.715747	0.506130
0.741928	0.779846
0.498108	0.151643
0.403934	0.323611
1.674025	0.873969
0.760191	-0.700747
0.625203	0.140849
0.497135	-1.065703
0.074341	-1.946390
-1.085394	-0.557339
0.229146	0.459903
1.295258	-0.260818
0.024638	-0.744882
-0.673370	-0.081932
0.603371	0.880943
0.852805	-0.586748
-0.010994	-0.565149
-1.195714	1.479003
-0.047279	0.835935
-0.101883	0.582050
-0.083249	0.307567
1.134935	0.170042
1.445883	-1.096174
0.647721	-0.879303
1.084700	-1.001303
0.473944	-0.909950
0.026033	-0.742318
0.104728	-0.379439
-0.228052	0.597349
-1.063202	0.465587
-0.623721	0.683525
-0.857423	0.163402
-0.483936	-0.196039
-0.886714	-0.040015
-0.002376	0.214500
0.124021	0.226856
0.569232	-0.022800
0.547002	1.332632
0.496112	1.688202
-0.645719	0.542779
-1.149927	-0.081697
-1.033223	0.094172
0.629188	-0.861907
-0.407726	0.338355
-1.189096	0.542739
0.141772	0.220849
0.325125	-1.677011
-0.192683	-2.222097
-0.994784	-2.002462
-0.552169	1.234368
1.839648	0.755890
-0.554711	-0.146386
-0.891654	0.372495
0.307802	0.764376
1.200246	-2.230471
0.093188	-1.254645
0.164321	-1.853381
0.858783	-0.966720
-0.370515	-2.147644
0.462109	1.092876
0.371738	0.617820
0.473758	1.216461
0.312754	-1.441114
-0.229803	-0.842381
-0.083898	-0.199503
0.179443	1.719547
-0.371462	1.476071
0.360035	-0.300463
-1.020800	0.626752
0.375805	0.996701
1.978316	-0.984733
1.148440	-0.188856
1.752616	-0.311707
-0.415175	0.931136
0.813813	0.071875
1.658555	-2.088821
0.325036	-0.954025
0.060887	-0.947272
0.491201	-0.923038
0.292171	-1.226764
0.576477	0.892389
3.043750	1.389704
0.102650	-2.609003
-1.977054	-1.593778
-2.037508	2.360623
0.551476	0.811038
1.883880	-1.115222
-1.130177	-2.862032
0.127814	-0.523196
2.079885	-0.033461
-1.775195	0.873978
1.005272	1.025389
-1.473840	-1.318367
-2.283880	-4.208647
-1.412189	0.065978
0.506738	0.433300
1.071953	-0.814381
1.460495	-0.480163
-2.906428	1.764584
1.970586	0.372157
-2.025191	4.446424
1.407777	-3.718467
1.016510	1.769336
2.176083	-2.393440
-1.091726	-0.561925
-1.286715	-1.392695
-1.365954	-1.391829
0.559101	-0.902108
1.903238	4.093580
-0.276343	-2.128100
0.284120	4.215126
2.277030	-0.665655
-3.136580	-2.206075
0.348502	0.266211
-4.070736	-1.948811
0.467532	2.347867
-1.632983	1.629837
1.411653	-1.651472
-2.685600	1.775136
1.352876	3.899040
0.908879	-18.638947
2.237007	0.631215
3.304869	6.094716
0.981818	-1.202823
